customer_id,age,gender,location,frequency,avg_order_value,total_spent,avg_session_time_min,pages_viewed,product_category,recency_days,churned
361,51,Female,Greater Accra,0,39.05,0.0,7.82,3,Fashion,127,1
362,38,Female,Northern Region,1,5.0,5.0,12.06,3,Furniture,105,1
363,47,Male,Ashanti Region,2,5.0,10.0,2.99,3,Electronics,48,0
364,50,Female,Western Region,2,13.3,26.61,7.36,5,Furniture,42,0
365,45,Male,Greater Accra,1,24.58,24.58,7.9,5,Fashion,57,0
366,64,Female,Eastern Region,5,56.11,280.53,2.14,1,Fashion,59,0
367,50,Female,Ashanti Region,0,41.69,0.0,20.68,1,Electronics,654,1
368,22,Female,Volta Region,1,42.34,42.34,12.02,2,Health,72,0
369,65,Female,Greater Accra,2,14.64,29.28,2.05,5,Health,26,0
370,36,Male,Volta Region,2,26.75,53.5,6.74,5,Health,99,0
371,21,Male,Western Region,3,16.75,50.26,7.59,1,Fashion,15,0
372,52,Female,Greater Accra,0,9.38,0.0,3.39,3,Fashion,304,1
373,66,Female,Savana Region,2,25.16,50.32,11.96,5,Electronics,97,0
374,34,Male,Volta Region,0,41.86,0.0,7.03,4,Groceries,442,1
375,61,Female,Greater Accra,1,25.68,25.68,6.44,4,Fashion,71,0
376,45,Male,Ashanti Region,4,31.91,127.65,1.5,1,Fashion,1,0
377,47,Female,Ashanti Region,6,57.37,344.24,3.14,2,Fashion,29,0
378,46,Female,Greater Accra,0,27.48,0.0,3.41,6,Furniture,374,1
379,63,Male,Greater Accra,3,6.65,19.95,7.94,7,Electronics,149,0
380,23,Male,Greater Accra,0,54.09,0.0,5.78,6,Books,499,1
381,52,Female,Greater Accra,0,46.65,0.0,0.54,6,Groceries,661,1
382,58,Female,Ashanti Region,1,48.22,48.22,2.21,6,Electronics,2,0
383,54,Female,Greater Accra,4,55.65,222.58,3.84,10,Fashion,17,0
384,41,Female,Savana Region,3,51.42,154.25,8.01,11,Electronics,9,0
385,46,Female,Northern Region,0,40.72,0.0,8.17,4,Electronics,339,1
386,66,Female,Greater Accra,0,99.79,0.0,4.05,3,Fashion,694,1
387,63,Female,Eastern Region,0,7.88,0.0,0.75,5,Groceries,554,1
388,48,Male,Eastern Region,2,25.34,50.68,2.08,4,Groceries,67,0
389,52,Male,Volta Region,4,64.18,256.73,1.76,2,Electronics,30,0
390,50,Male,Greater Accra,2,43.56,87.13,9.11,4,Furniture,19,0
391,69,Female,Greater Accra,3,58.95,176.84,1.19,3,Books,10,0
392,38,Male,Western Region,0,44.24,0.0,3.75,7,Groceries,630,1
393,49,Female,Western Region,3,74.35,223.05,6.67,6,Books,39,0
394,40,Female,Northern Region,5,14.81,74.06,20.08,7,Fashion,16,0
395,50,Female,Northern Region,2,73.56,147.12,43.1,4,Furniture,67,0
396,20,Male,Greater Accra,4,69.27,277.1,18.34,5,Furniture,32,0
397,35,Male,Ashanti Region,2,9.74,19.49,7.6,2,Books,1,0
398,42,Male,Greater Accra,3,55.77,167.3,8.23,3,Fashion,180,0
399,59,Male,Greater Accra,1,38.92,38.92,8.54,4,Books,41,0
400,48,Male,Savana Region,1,24.84,24.84,11.91,4,Furniture,73,0
401,20,Female,Greater Accra,1,5.0,5.0,18.19,4,Electronics,13,0
402,57,Female,Ashanti Region,5,14.73,73.65,3.54,9,Electronics,8,0
403,63,Female,Western Region,2,57.7,115.41,3.23,8,Electronics,139,0
404,41,Female,Greater Accra,3,60.35,181.04,3.7,7,Electronics,53,0
405,67,Male,Volta Region,0,34.73,0.0,6.47,4,Groceries,678,1
406,49,Female,Volta Region,1,60.42,60.42,8.96,4,Furniture,8,0
407,64,Female,Eastern Region,3,63.63,190.89,12.27,7,Groceries,79,0
408,39,Male,Greater Accra,2,43.87,87.73,3.66,3,Groceries,173,0
409,40,Female,Greater Accra,1,21.94,21.94,2.71,8,Books,85,0
410,19,Male,Ashanti Region,1,51.03,51.03,24.57,7,Electronics,104,1
411,44,Female,Greater Accra,1,52.17,52.17,1.58,4,Electronics,58,0
412,59,Female,Greater Accra,1,56.85,56.85,1.51,4,Furniture,0,0
413,19,Male,Volta Region,1,61.64,61.64,7.54,3,Electronics,92,1
414,43,Female,Greater Accra,2,5.95,11.89,1.19,5,Electronics,31,0
415,34,Female,Northern Region,2,27.25,54.5,3.06,3,Groceries,123,0
416,57,Female,Greater Accra,0,5.0,0.0,2.08,7,Groceries,413,1
417,50,Male,Eastern Region,1,58.67,58.67,1.11,5,Health,17,0
418,26,Female,Western Region,1,34.69,34.69,5.2,9,Books,85,0
419,60,Male,Greater Accra,4,50.77,203.08,2.81,3,Fashion,54,0
420,65,Male,Greater Accra,1,5.0,5.0,3.72,5,Books,17,0
421,56,Male,Eastern Region,1,75.02,75.02,1.31,6,Electronics,132,1
422,46,Female,Northern Region,0,10.14,0.0,8.76,4,Health,595,1
423,59,Female,Northern Region,0,59.36,0.0,2.27,3,Fashion,652,1
424,43,Female,Greater Accra,1,42.95,42.95,2.52,8,Books,8,0
425,52,Female,Greater Accra,4,35.26,141.06,1.74,13,Electronics,154,0
426,67,Male,Volta Region,1,33.25,33.25,3.42,1,Groceries,55,0
427,42,Male,Western Region,1,24.05,24.05,3.74,4,Fashion,55,0
428,41,Male,Ashanti Region,1,72.38,72.38,4.53,5,Fashion,52,0
429,30,Male,Savana Region,1,40.32,40.32,20.57,3,Electronics,38,0
430,24,Male,Ashanti Region,1,8.27,8.27,14.1,3,Groceries,17,0
431,53,Male,Ashanti Region,0,30.4,0.0,5.64,4,Electronics,227,1
432,62,Male,Greater Accra,1,43.21,43.21,0.24,3,Furniture,68,0
433,37,Male,Ashanti Region,1,62.45,62.45,5.68,4,Electronics,67,0
434,18,Male,Ashanti Region,3,24.88,74.65,0.56,8,Groceries,142,0
435,25,Male,Greater Accra,5,26.56,132.78,7.43,4,Electronics,36,0
436,63,Female,Ashanti Region,7,40.59,284.1,2.97,1,Furniture,85,0
437,33,Female,Northern Region,5,61.84,309.18,10.91,8,Books,66,0
438,31,Female,Northern Region,0,5.78,0.0,17.14,2,Books,295,1
439,29,Male,Eastern Region,3,52.63,157.9,3.24,5,Electronics,66,0
440,68,Male,Western Region,4,28.4,113.59,3.7,3,Electronics,11,0
441,40,Female,Greater Accra,1,31.89,31.89,5.35,4,Electronics,81,0
442,32,Male,Eastern Region,1,90.04,90.04,1.32,5,Health,26,0
443,45,Male,Northern Region,4,35.09,140.35,15.73,1,Electronics,17,0
444,51,Male,Ashanti Region,1,58.87,58.87,3.4,9,Fashion,19,0
445,19,Male,Greater Accra,0,57.97,0.0,1.1,7,Electronics,195,1
446,49,Male,Greater Accra,1,10.5,10.5,8.63,5,Health,33,0
447,40,Male,Savana Region,2,5.0,10.0,1.48,6,Books,60,0
448,39,Female,Ashanti Region,0,60.52,0.0,0.93,3,Groceries,286,1
449,68,Male,Savana Region,3,12.91,38.73,4.97,6,Health,0,0
450,42,Male,Eastern Region,2,5.0,10.0,6.68,4,Groceries,18,0
451,39,Female,Eastern Region,5,65.65,328.27,5.06,6,Furniture,128,0
452,39,Male,Savana Region,3,14.51,43.54,6.41,5,Groceries,41,0
453,66,Male,Eastern Region,3,20.69,62.06,0.74,11,Electronics,32,0
454,69,Female,Ashanti Region,1,89.36,89.36,3.88,5,Electronics,4,0
455,59,Male,Ashanti Region,2,5.0,10.0,2.65,9,Groceries,20,0
456,23,Male,Savana Region,4,8.59,34.37,21.75,7,Fashion,8,0
457,32,Male,Ashanti Region,2,28.51,57.02,0.31,6,Furniture,10,0
458,60,Male,Ashanti Region,1,33.99,33.99,2.13,6,Groceries,24,0
459,54,Female,Greater Accra,2,17.66,35.31,17.07,7,Furniture,4,0
460,50,Female,Western Region,5,11.03,55.17,24.62,5,Health,90,0
461,25,Male,Greater Accra,3,77.75,233.25,10.45,6,Fashion,58,0
462,61,Female,Eastern Region,1,46.57,46.57,0.47,6,Fashion,96,1
463,61,Female,Ashanti Region,4,54.63,218.52,4.94,6,Electronics,25,0
464,22,Male,Ashanti Region,0,36.57,0.0,3.07,4,Electronics,686,1
465,56,Female,Eastern Region,2,47.24,94.47,9.85,7,Electronics,5,0
466,21,Male,Greater Accra,2,63.32,126.65,0.34,4,Electronics,81,0
467,23,Male,Eastern Region,2,15.09,30.19,1.32,4,Fashion,131,0
468,62,Male,Northern Region,5,46.62,233.1,4.03,7,Fashion,13,0
469,49,Male,Savana Region,1,57.4,57.4,1.03,1,Fashion,93,1
470,69,Male,Greater Accra,1,78.62,78.62,7.08,5,Furniture,29,0
471,47,Female,Western Region,1,88.7,88.7,10.31,4,Groceries,32,0
472,64,Male,Eastern Region,1,41.75,41.75,7.31,3,Electronics,129,1
473,52,Male,Savana Region,2,68.47,136.93,3.48,4,Groceries,58,0
474,57,Male,Ashanti Region,3,5.0,15.0,12.64,4,Electronics,100,0
475,69,Female,Ashanti Region,3,78.81,236.42,0.89,7,Books,89,0
476,33,Female,Western Region,2,21.85,43.71,1.81,5,Fashion,51,0
477,30,Female,Western Region,1,33.97,33.97,4.03,8,Health,82,0
478,67,Female,Ashanti Region,1,51.03,51.03,0.38,6,Electronics,73,0
479,59,Female,Greater Accra,4,36.16,144.66,0.6,5,Books,39,0
480,47,Male,Ashanti Region,2,44.91,89.82,3.04,6,Health,9,0
481,36,Female,Ashanti Region,1,79.69,79.69,17.28,4,Fashion,18,0
482,34,Female,Greater Accra,1,30.39,30.39,14.34,2,Fashion,28,0
483,36,Female,Greater Accra,5,12.83,64.13,3.76,5,Electronics,53,0
484,45,Female,Savana Region,1,85.34,85.34,0.92,5,Fashion,21,0
485,43,Male,Greater Accra,2,53.17,106.34,1.18,9,Fashion,13,0
486,54,Male,Eastern Region,4,88.06,352.22,2.84,7,Furniture,2,0
487,43,Male,Greater Accra,2,61.59,123.18,1.41,3,Electronics,14,0
488,40,Female,Greater Accra,2,6.91,13.82,0.52,2,Furniture,46,0
489,26,Male,Greater Accra,1,56.13,56.13,6.72,7,Groceries,9,0
490,29,Male,Greater Accra,1,15.4,15.4,5.23,5,Fashion,1,0
491,18,Female,Northern Region,1,40.19,40.19,2.07,5,Electronics,4,0
492,18,Male,Savana Region,2,38.11,76.21,9.06,3,Furniture,182,0
493,64,Female,Greater Accra,2,5.0,10.0,8.98,6,Electronics,2,0
494,51,Male,Ashanti Region,0,19.68,0.0,4.05,2,Fashion,634,1
495,49,Male,Ashanti Region,3,95.13,285.39,0.61,5,Furniture,47,0
496,65,Male,Savana Region,3,45.96,137.88,15.04,7,Fashion,140,0
497,42,Female,Northern Region,1,35.61,35.61,6.63,4,Fashion,0,0
498,57,Male,Ashanti Region,3,85.32,255.97,1.7,8,Health,49,0
499,62,Male,Eastern Region,4,30.09,120.38,5.66,8,Books,1,0
500,18,Female,Savana Region,4,37.71,150.86,3.12,8,Health,206,0
501,33,Male,Greater Accra,2,64.77,129.54,6.05,3,Electronics,23,0
502,56,Female,Ashanti Region,1,29.98,29.98,3.85,4,Fashion,44,0
503,22,Female,Western Region,0,21.34,0.0,3.99,8,Groceries,371,1
504,39,Male,Northern Region,3,5.0,15.0,7.99,11,Books,213,0
505,46,Female,Ashanti Region,2,16.59,33.18,5.71,7,Electronics,59,0
506,20,Male,Ashanti Region,0,16.35,0.0,0.5,8,Health,445,1
507,29,Female,Greater Accra,5,43.96,219.82,0.41,5,Groceries,79,0
508,43,Male,Ashanti Region,4,24.74,98.95,2.18,5,Books,27,0
509,33,Female,Eastern Region,1,93.95,93.95,3.38,6,Electronics,8,0
510,68,Male,Ashanti Region,4,13.56,54.24,1.93,6,Fashion,31,0
511,54,Female,Northern Region,3,75.02,225.05,6.32,1,Furniture,377,0
512,39,Male,Savana Region,4,45.49,181.98,1.3,8,Groceries,26,0
513,46,Male,Greater Accra,3,60.17,180.51,7.31,7,Groceries,19,0
514,31,Male,Ashanti Region,1,58.65,58.65,8.9,5,Books,112,1
515,45,Male,Ashanti Region,3,5.0,15.0,0.8,3,Health,121,0
516,22,Female,Northern Region,2,39.71,79.42,6.31,4,Electronics,24,0
517,64,Male,Greater Accra,2,33.44,66.89,19.53,6,Furniture,21,0
518,66,Female,Eastern Region,2,11.68,23.35,1.29,4,Fashion,62,0
519,47,Female,Savana Region,1,51.49,51.49,14.4,4,Books,13,0
520,63,Female,Ashanti Region,5,82.91,414.57,5.59,6,Fashion,39,0
521,69,Male,Western Region,4,5.0,20.0,5.36,3,Groceries,9,0
522,22,Male,Volta Region,1,26.64,26.64,0.32,3,Fashion,21,0
523,29,Female,Greater Accra,3,8.86,26.57,8.28,3,Groceries,21,0
524,33,Male,Greater Accra,3,41.79,125.38,3.9,5,Electronics,71,0
525,43,Male,Volta Region,4,31.86,127.44,7.66,7,Groceries,19,0
526,43,Female,Volta Region,1,24.86,24.86,9.94,5,Health,137,1
527,65,Female,Greater Accra,1,57.24,57.24,4.45,6,Electronics,244,1
528,38,Female,Greater Accra,2,80.9,161.81,1.84,2,Furniture,5,0
529,56,Male,Greater Accra,1,106.53,106.53,0.92,2,Books,30,0
530,53,Female,Volta Region,1,21.51,21.51,1.05,5,Electronics,21,0
531,50,Male,Greater Accra,0,5.0,0.0,12.1,5,Electronics,169,1
532,47,Male,Ashanti Region,2,53.98,107.96,0.79,3,Furniture,153,0
533,54,Female,Savana Region,2,80.26,160.52,2.91,9,Health,17,0
534,40,Male,Greater Accra,1,60.34,60.34,2.44,4,Furniture,25,0
535,27,Male,Eastern Region,1,80.16,80.16,12.04,6,Furniture,13,0
536,22,Male,Greater Accra,3,34.36,103.09,3.9,6,Electronics,46,0
537,53,Female,Savana Region,2,24.76,49.52,33.84,4,Books,433,0
538,51,Female,Greater Accra,1,42.89,42.89,8.01,8,Fashion,75,0
539,69,Female,Northern Region,1,31.74,31.74,11.42,5,Fashion,38,0
540,48,Female,Eastern Region,1,56.58,56.58,0.62,5,Fashion,244,1
541,27,Male,Greater Accra,2,64.24,128.49,1.75,7,Fashion,3,0
542,36,Male,Greater Accra,4,66.2,264.81,0.87,6,Furniture,20,0
543,49,Male,Ashanti Region,1,52.76,52.76,3.74,6,Groceries,109,1
544,18,Male,Greater Accra,0,46.15,0.0,7.6,7,Health,266,1
545,22,Male,Savana Region,1,59.86,59.86,1.11,6,Electronics,48,0
546,62,Female,Savana Region,2,5.0,10.0,0.84,9,Furniture,45,0
547,21,Male,Ashanti Region,0,45.26,0.0,5.72,4,Fashion,631,1
548,33,Male,Eastern Region,3,41.31,123.94,1.57,5,Electronics,48,0
549,41,Male,Eastern Region,1,45.33,45.33,3.92,10,Health,250,1
550,33,Male,Savana Region,1,37.81,37.81,0.31,4,Electronics,17,0
551,19,Female,Ashanti Region,7,50.8,355.57,6.85,1,Electronics,170,0
552,66,Male,Greater Accra,1,25.63,25.63,4.68,7,Electronics,9,0
553,45,Male,Greater Accra,1,68.24,68.24,6.25,2,Electronics,7,0
554,49,Female,Ashanti Region,0,51.84,0.0,1.93,7,Electronics,132,1
555,44,Male,Ashanti Region,5,43.77,218.84,1.96,6,Fashion,17,0
556,37,Male,Ashanti Region,1,22.56,22.56,9.7,5,Groceries,35,0
557,41,Male,Greater Accra,2,60.38,120.77,7.61,5,Electronics,78,0
558,29,Female,Northern Region,0,45.17,0.0,5.2,1,Health,277,1
559,67,Female,Greater Accra,2,21.11,42.23,5.94,4,Fashion,0,0
560,52,Female,Greater Accra,2,38.58,77.17,0.59,7,Groceries,21,0
561,50,Male,Ashanti Region,4,55.73,222.91,11.63,3,Electronics,4,0
562,50,Female,Greater Accra,2,53.79,107.58,8.82,9,Fashion,156,0
563,68,Male,Eastern Region,2,52.18,104.35,5.36,6,Electronics,94,0
564,60,Male,Ashanti Region,2,42.31,84.63,15.05,7,Electronics,247,0
565,54,Male,Ashanti Region,0,65.65,0.0,1.11,4,Fashion,490,1
566,29,Male,Ashanti Region,5,70.94,354.72,6.96,4,Furniture,93,0
567,20,Female,Greater Accra,1,58.43,58.43,19.78,3,Electronics,117,1
568,18,Female,Greater Accra,6,25.31,151.88,2.23,6,Groceries,41,0
569,50,Female,Savana Region,3,13.55,40.65,0.09,2,Electronics,138,0
570,57,Female,Ashanti Region,3,26.4,79.2,7.97,7,Electronics,278,0
571,27,Female,Ashanti Region,2,88.84,177.68,0.04,5,Fashion,11,0
572,60,Male,Greater Accra,1,47.04,47.04,12.36,1,Furniture,231,1
573,61,Male,Ashanti Region,5,93.16,465.81,0.35,8,Books,16,0
574,46,Female,Eastern Region,0,37.0,0.0,6.35,7,Fashion,415,1
575,30,Male,Eastern Region,2,33.53,67.06,2.84,1,Fashion,30,0
576,29,Female,Northern Region,3,38.15,114.45,1.36,2,Electronics,80,0
577,48,Male,Greater Accra,1,37.7,37.7,13.71,3,Groceries,5,0
578,63,Male,Greater Accra,2,20.66,41.32,8.23,7,Electronics,77,0
579,19,Male,Savana Region,1,11.28,11.28,2.5,4,Groceries,78,0
580,68,Male,Western Region,2,52.53,105.07,2.01,2,Books,43,0
581,67,Male,Greater Accra,1,66.37,66.37,7.99,6,Groceries,18,0
582,52,Female,Ashanti Region,1,101.12,101.12,10.87,2,Groceries,43,0
583,40,Male,Greater Accra,4,29.16,116.63,7.55,7,Groceries,7,0
584,34,Female,Greater Accra,3,31.18,93.55,6.13,3,Furniture,20,0
585,43,Male,Greater Accra,3,20.72,62.16,1.55,4,Electronics,32,0
586,25,Male,Greater Accra,1,68.14,68.14,11.5,6,Groceries,67,0
587,46,Male,Northern Region,1,60.37,60.37,8.31,4,Furniture,12,0
588,43,Female,Ashanti Region,3,18.08,54.23,4.37,6,Groceries,10,0
589,27,Male,Greater Accra,5,17.45,87.23,4.3,5,Fashion,56,0
590,43,Female,Greater Accra,1,63.81,63.81,5.05,5,Electronics,68,0
591,51,Male,Savana Region,5,49.58,247.9,10.57,5,Health,5,0
592,68,Female,Greater Accra,1,58.96,58.96,8.13,7,Fashion,2,0
593,58,Male,Eastern Region,2,17.93,35.86,11.64,6,Health,9,0
594,24,Female,Greater Accra,2,5.0,10.0,4.25,4,Books,138,0
595,21,Female,Eastern Region,1,18.13,18.13,5.88,5,Health,67,0
596,67,Female,Greater Accra,2,57.19,114.39,11.57,6,Electronics,152,0
597,62,Male,Greater Accra,2,92.78,185.55,1.59,3,Health,65,0
598,28,Male,Greater Accra,2,29.26,58.53,3.52,6,Furniture,201,0
599,46,Male,Greater Accra,2,96.9,193.79,5.82,10,Electronics,34,0
600,53,Female,Ashanti Region,3,60.75,182.24,14.8,5,Electronics,54,0
601,42,Female,Eastern Region,0,5.17,0.0,0.1,8,Fashion,680,1
602,38,Female,Greater Accra,4,45.35,181.4,1.43,6,Electronics,27,0
603,53,Male,Greater Accra,1,61.6,61.6,1.6,5,Electronics,36,0
604,27,Male,Ashanti Region,0,5.0,0.0,2.37,5,Books,621,1
605,54,Male,Eastern Region,1,56.11,56.11,1.99,7,Health,9,0
606,26,Female,Volta Region,0,69.32,0.0,5.35,7,Groceries,217,1
607,41,Female,Eastern Region,1,49.97,49.97,13.01,4,Electronics,31,0
608,52,Female,Ashanti Region,1,38.46,38.46,6.08,6,Electronics,28,0
609,66,Male,Eastern Region,2,35.68,71.35,1.66,4,Furniture,63,0
610,52,Female,Western Region,2,34.22,68.43,11.96,8,Groceries,3,0
611,65,Female,Savana Region,0,10.6,0.0,6.0,4,Books,316,1
612,53,Male,Greater Accra,2,22.81,45.62,1.48,2,Health,48,0
613,35,Female,Greater Accra,2,29.59,59.17,2.69,5,Health,25,0
614,66,Female,Greater Accra,3,42.84,128.51,9.36,6,Electronics,22,0
615,56,Female,Ashanti Region,5,26.08,130.4,8.06,4,Electronics,24,0
616,49,Female,Northern Region,2,18.27,36.54,5.16,5,Electronics,23,0
617,41,Male,Ashanti Region,1,58.99,58.99,0.94,7,Electronics,29,0
618,40,Male,Greater Accra,2,49.27,98.53,9.76,8,Groceries,4,0
619,49,Female,Northern Region,0,26.52,0.0,2.21,4,Books,490,1
620,54,Male,Savana Region,5,52.66,263.28,8.86,5,Fashion,34,0
621,29,Female,Greater Accra,1,28.67,28.67,6.26,6,Health,27,0
622,66,Female,Eastern Region,1,41.58,41.58,1.84,2,Electronics,33,0
623,30,Female,Ashanti Region,1,64.38,64.38,1.43,3,Groceries,99,1
624,40,Female,Savana Region,2,24.91,49.81,0.84,6,Furniture,230,0
625,42,Male,Savana Region,1,10.69,10.69,1.66,3,Fashion,9,0
626,52,Male,Ashanti Region,3,36.37,109.11,1.03,5,Groceries,81,0
627,58,Male,Northern Region,4,5.91,23.65,5.76,8,Electronics,47,0
628,47,Male,Savana Region,2,33.06,66.13,5.48,2,Fashion,28,0
629,34,Male,Ashanti Region,2,32.98,65.97,5.29,3,Groceries,64,0
630,66,Male,Greater Accra,2,5.0,10.0,6.16,3,Fashion,127,0
631,37,Female,Northern Region,2,53.27,106.53,10.12,7,Health,61,0
632,65,Female,Greater Accra,1,35.43,35.43,14.69,7,Health,72,0
633,42,Male,Ashanti Region,2,69.55,139.09,1.57,7,Electronics,9,0
634,39,Male,Savana Region,2,45.39,90.78,5.32,3,Fashion,74,0
635,30,Female,Northern Region,2,58.39,116.78,0.49,2,Fashion,256,0
636,36,Male,Ashanti Region,5,69.75,348.75,0.77,4,Fashion,192,0
637,66,Male,Greater Accra,2,36.71,73.41,6.37,5,Furniture,31,0
638,53,Male,Ashanti Region,3,39.98,119.94,4.0,7,Electronics,128,0
639,29,Female,Greater Accra,0,5.0,0.0,8.52,5,Health,642,1
640,58,Male,Greater Accra,2,70.99,141.98,3.33,4,Fashion,29,0
641,36,Female,Northern Region,2,36.36,72.72,0.82,9,Electronics,18,0
642,29,Male,Greater Accra,1,14.86,14.86,12.34,6,Groceries,2,0
643,26,Female,Ashanti Region,2,58.49,116.99,0.52,12,Groceries,66,0
644,24,Male,Ashanti Region,1,5.0,5.0,1.26,3,Books,138,1
645,45,Male,Volta Region,2,29.27,58.54,1.95,4,Groceries,159,0
646,31,Female,Ashanti Region,4,62.71,250.83,32.14,6,Fashion,52,0
647,48,Female,Greater Accra,3,29.06,87.17,3.24,6,Books,5,0
648,69,Female,Greater Accra,1,22.05,22.05,4.18,4,Fashion,126,1
649,36,Female,Eastern Region,3,29.6,88.79,8.81,2,Health,82,0
650,64,Female,Eastern Region,3,5.0,15.0,6.07,5,Fashion,17,0
651,33,Female,Ashanti Region,4,57.89,231.55,11.05,8,Electronics,97,0
652,22,Female,Ashanti Region,3,36.93,110.78,4.0,6,Groceries,38,0
653,52,Male,Greater Accra,1,33.19,33.19,21.49,2,Fashion,131,1
654,29,Male,Ashanti Region,2,33.28,66.57,9.56,4,Fashion,17,0
655,42,Male,Ashanti Region,2,40.35,80.7,3.08,4,Groceries,96,0
656,69,Female,Greater Accra,2,56.34,112.67,2.88,4,Fashion,74,0
657,38,Male,Greater Accra,3,38.7,116.1,15.91,2,Electronics,0,0
658,53,Male,Greater Accra,2,5.96,11.92,6.92,5,Fashion,49,0
659,40,Female,Greater Accra,0,54.39,0.0,5.83,8,Health,423,1
660,33,Female,Eastern Region,1,52.46,52.46,8.51,4,Electronics,5,0
661,56,Female,Greater Accra,1,45.14,45.14,4.94,7,Furniture,69,0
662,62,Male,Greater Accra,1,66.88,66.88,1.04,2,Electronics,61,0
663,59,Female,Greater Accra,1,40.76,40.76,2.31,3,Electronics,17,0
664,56,Male,Volta Region,3,67.78,203.35,4.9,3,Fashion,26,0
665,31,Male,Savana Region,0,75.18,0.0,0.11,5,Groceries,341,1
666,48,Male,Greater Accra,2,54.56,109.12,3.45,4,Fashion,58,0
667,22,Male,Greater Accra,1,21.3,21.3,8.46,6,Fashion,4,0
668,52,Male,Greater Accra,2,36.73,73.46,1.08,6,Furniture,8,0
669,40,Female,Ashanti Region,1,70.97,70.97,0.4,4,Health,48,0
670,46,Male,Greater Accra,1,5.0,5.0,10.85,3,Health,11,0
671,60,Female,Eastern Region,1,30.2,30.2,5.76,2,Electronics,41,0
672,28,Female,Ashanti Region,2,31.43,62.85,1.17,5,Fashion,70,0
673,35,Male,Western Region,2,18.37,36.74,9.85,5,Groceries,99,0
674,64,Male,Greater Accra,2,61.82,123.64,6.44,3,Health,9,0
675,29,Male,Savana Region,2,49.42,98.84,2.44,2,Electronics,81,0
676,26,Female,Savana Region,1,22.22,22.22,2.83,3,Groceries,27,0
677,27,Male,Greater Accra,1,55.14,55.14,1.02,4,Health,68,0
678,61,Male,Ashanti Region,2,36.04,72.08,10.82,8,Fashion,9,0
679,34,Male,Greater Accra,2,17.75,35.49,4.27,5,Electronics,43,0
680,55,Female,Greater Accra,3,22.18,66.53,4.89,7,Furniture,109,0
681,24,Female,Greater Accra,2,50.9,101.8,12.9,2,Books,6,0
682,63,Male,Eastern Region,1,63.48,63.48,0.1,7,Groceries,105,1
683,30,Female,Ashanti Region,2,27.83,55.66,0.42,4,Fashion,36,0
684,57,Female,Western Region,2,53.61,107.22,1.06,3,Electronics,103,0
685,59,Female,Greater Accra,2,79.54,159.09,0.18,5,Furniture,190,0
686,26,Female,Volta Region,2,8.53,17.06,6.44,4,Fashion,10,0
687,67,Female,Greater Accra,2,48.89,97.78,6.03,7,Electronics,67,0
688,44,Female,Northern Region,1,60.77,60.77,1.42,7,Furniture,16,0
689,19,Female,Greater Accra,0,37.62,0.0,0.97,6,Fashion,491,1
690,22,Male,Greater Accra,1,70.96,70.96,0.94,6,Electronics,2,0
691,46,Male,Savana Region,5,94.97,474.85,18.38,3,Groceries,99,0
692,54,Male,Greater Accra,4,48.58,194.34,7.1,9,Groceries,40,0
693,55,Female,Eastern Region,3,34.16,102.48,5.28,4,Groceries,67,0
694,36,Female,Eastern Region,2,64.42,128.85,2.34,7,Health,9,0
695,25,Male,Ashanti Region,2,61.05,122.1,3.4,6,Electronics,66,0
696,65,Female,Ashanti Region,2,5.0,10.0,0.56,1,Fashion,15,0
697,62,Male,Northern Region,2,39.93,79.86,37.76,1,Furniture,7,0
698,18,Male,Greater Accra,0,30.14,0.0,8.44,5,Electronics,201,1
699,39,Female,Eastern Region,1,49.92,49.92,5.83,7,Health,19,0
700,69,Male,Western Region,1,35.16,35.16,5.32,6,Furniture,42,0
701,34,Male,Greater Accra,0,37.87,0.0,4.21,5,Fashion,336,1
702,24,Female,Greater Accra,4,18.42,73.68,1.79,1,Furniture,44,0
703,42,Female,Northern Region,2,58.36,116.73,1.54,5,Fashion,13,0
704,62,Male,Ashanti Region,0,81.38,0.0,4.78,8,Fashion,672,1
705,21,Female,Ashanti Region,2,18.81,37.62,0.44,9,Fashion,103,0
706,53,Female,Greater Accra,0,5.07,0.0,0.46,3,Furniture,344,1
707,23,Male,Ashanti Region,3,40.5,121.5,4.94,3,Fashion,70,0
708,48,Male,Greater Accra,2,39.28,78.57,15.14,3,Furniture,26,0
709,36,Female,Ashanti Region,1,69.27,69.27,14.74,3,Groceries,12,0
710,61,Male,Northern Region,1,9.27,9.27,0.07,7,Electronics,21,0
711,56,Female,Greater Accra,3,26.55,79.65,0.68,5,Health,19,0
712,44,Female,Ashanti Region,3,5.0,15.0,5.25,5,Electronics,112,0
713,27,Female,Volta Region,3,74.37,223.12,11.32,3,Fashion,0,0
714,43,Male,Northern Region,0,46.26,0.0,18.53,7,Furniture,392,1
715,36,Female,Savana Region,0,28.41,0.0,11.82,7,Books,536,1
716,56,Male,Ashanti Region,3,6.94,20.83,6.79,2,Electronics,29,0
717,20,Male,Northern Region,3,9.24,27.71,1.34,6,Groceries,134,0
